4,P3214020201,MAN2S,"Jl. Raya Palumbon, Kec. Man2s",1,2,Kaupaten Purwakarta,ERROR,ERROR
5,P3214030201,TEGALWARU,"Ds. Batutumpang, Kec. Tegalwaru",1,2,Kaupaten Purwakarta,None,"{'html_attributions': [], 'result': {'address_components': [{'long_name': 'Batutumpang', 'short_name': 'Batutumpang', 'types': ['administrative_area_level_4', 'political']}, {'long_name': 'Tegal Waru', 'short_name': 'Tegal Waru', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Purwakarta Regency', 'short_name': 'Purwakarta Regency', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'West Java', 'short_name': 'West Java', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Indonesia', 'short_name': 'ID', 'types': ['country', 'political']}, {'long_name': '41165', 'short_name': '41165', 'types': ['postal_code']}], 'adr_address': '<span class=""extended-address"">Batutumpang, Tegal Waru</span>, <span class=""locality"">Purwakarta Regency</span>, <span class=""region"">West Java</span> <span class=""postal-code"">41165</span>, <span class=""country-name"">Indonesia</span>', 'formatted_address': 'Batutumpang, Tegal Waru, Purwakarta Regency, West Java 41165, Indonesia', 'geometry': {'location': {'lat': -6.6460157, 'lng': 107.3542822}, 'viewport': {'northeast': {'lat': -6.644759769708498, 'lng': 107.3556532802915}, 'southwest': {'lat': -6.647457730291503, 'lng': 107.3529553197085}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png', 'id': '3247dab6a2babd8864092db6f74370d440d8068d', 'name': 'Puskesmas Tegalwaru', 'opening_hours': {'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 2:00 PM', 'Tuesday: 7:00 AM – 2:00 PM', 'Wednesday: 7:00 AM – 2:00 PM', 'Thursday: 7:00 AM – 2:00 PM', 'Friday: 7:00 AM – 2:00 PM', 'Saturday: 7:00 AM – 2:00 PM', 'Sunday: Closed']}, 'photos': [{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102851318063295508086"">AjajangHaris Haris</a>'], 'photo_reference': 'CmRaAAAAkQ6PY6MrD0MNwfDE4WTe8oUl07Im0dZZJfOSqrTont_IaNq-tHv42TC8Zygk3JW8zp0kk--alyHaSzZDloEuoz67xnO_D5uDqH-rjsRIw12yls0Y2qnO70yVl9R_90i_EhABRWFL9ATSseM3ujuH17f1GhTUPVVXO83yWyJbfsGW26hz1-B5pg', 'width': 1080}, {'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111844729200981750510"">Ppob Mekarwangi</a>'], 'photo_reference': 'CmRaAAAAAGZpWWy3PG1g9f_1hBw5sY4OhSXlrWDayVDSydSl6raRJEJyd8J-QQZQocRVY6iafBmegRj5GljHd0UM8uNBsjNWHYBukcWTCSgC1_ERgACr-oLQV1gIbVKO6HHH-qCCEhD-gAar6BKRXvgAnNKqBdzRGhTgpLU8HyrOMcFFjr-gxvjZC4xtFA', 'width': 3120}], 'place_id': 'ChIJU-HDOFkGaS4R-Pu-981lAD4', 'plus_code': {'compound_code': '9933+HP Batutumpang, Purwakarta Regency, West Java, Indonesia', 'global_code': '6P599933+HP'}, 'rating': 4, 'reference': 'ChIJU-HDOFkGaS4R-Pu-981lAD4', 'reviews': [{'author_name': 'Via Novianti', 'author_url': 'https://www.google.com/maps/contrib/106562874896398884834/reviews', 'language': 'id', 'profile_photo_url': 'https://lh4.ggpht.com/-pfp3HsD2P7U/AAAAAAAAAAI/AAAAAAAAAAA/Ul348KhdBSI/s128-c0x00000000-cc-rp-mo/photo.jpg', 'rating': 4, 'relative_time_description': '3 months ago', 'text': 'Pelayanan kurang cepat sehingga banyak orang yang ngantri cukup lama.', 'time': 1578024347}, {'author_name': 'Erlyana Asmarani', 'author_url': 'https://www.google.com/maps/contrib/111747871851708550695/reviews', 'language': 'id', 'profile_photo_url': 'https://lh5.ggpht.com/-tIuGTf0bmUU/AAAAAAAAAAI/AAAAAAAAAAA/Bu3v1xFx4W0/s128-c0x00000000-cc-rp-mo/photo.jpg', 'rating': 2, 'relative_time_description': '9 months ago', 'text': 'Ramah bgd kasir nya smp hrs d kasih notif dlu klo ada org d dpn ny.  Sy d dpan mata mreka d acuhkan pdhl kentara bgd sgni gede nya badan.  Mgkin krna cm 3000an kli ya. \nKlo bkn krna dkt mnding k klinik aja.', 'time': 1562628629}, {'author_name': 'AjajangHaris Haris', 'author_url': 'https://www.google.com/maps/contrib/102851318063295508086/reviews', 'language': 'id', 'profile_photo_url': 'https://lh5.ggpht.com/-Xuv2YD3hc9I/AAAAAAAAAAI/AAAAAAAAAAA/bt25d2DDwL8/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'pusat kesehatan masyarakat yg dekat dan murah,, \n cuman playanan kasir kurang ramah, dan obatnya kurang mujarab, mungkin karna murah kyannya..', 'time': 1541223772}, {'author_name': 'Kiwil Seacamp', 'author_url': 'https://www.google.com/maps/contrib/114131233684900238707/reviews', 'language': 'id', 'profile_photo_url': 'https://lh5.ggpht.com/-GBrrsiI70h0/AAAAAAAAAAI/AAAAAAAAAAA/ux9G7TsXne0/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'Bagus pelayanannya', 'time': 1552465812}], 'scope': 'GOOGLE', 'types': ['health', 'point_of_interest', 'establishment'], 'url': 'https://maps.google.com/?cid=4467682765650721784', 'user_ratings_total': 4, 'utc_offset': 420, 'vicinity': 'Batutumpang'}, 'status': 'OK'}"
6,P3214040201,PLERED,"Jl. Gang Sakola Pasar Plered, Kec. Plered",1,2,Kaupaten Purwakarta,None,"{'html_attributions': [], 'result': {'address_components': [{'long_name': 'No.40', 'short_name': 'No.40', 'types': ['street_number']}, {'long_name': 'Jalan Otto Iskandardinata', 'short_name': 'Jl. Otto Iskandardinata', 'types': ['route']}, {'long_name': 'Tegalsari', 'short_name': 'Tegalsari', 'types': ['administrative_area_level_4', 'political']}, {'long_name': 'Plered', 'short_name': 'Plered', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Cirebon', 'short_name': 'Cirebon', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Jawa Barat', 'short_name': 'Jawa Barat', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Indonesia', 'short_name': 'ID', 'types': ['country', 'political']}, {'long_name': '45154', 'short_name': '45154', 'types': ['postal_code']}], 'adr_address': '<span class=""street-address"">Jl. Otto Iskandardinata No.40</span>, <span class=""extended-address"">Tegalsari, Plered</span>, <span class=""locality"">Cirebon</span>, <span class=""region"">Jawa Barat</span> <span class=""postal-code"">45154</span>, <span class=""country-name"">Indonesia</span>', 'formatted_address': 'Jl. Otto Iskandardinata No.40, Tegalsari, Plered, Cirebon, Jawa Barat 45154, Indonesia', 'geometry': {'location': {'lat': -6.7047075, 'lng': 108.5034558}, 'viewport': {'northeast': {'lat': -6.703220969708497, 'lng': 108.5048239302915}, 'southwest': {'lat': -6.705918930291502, 'lng': 108.5021259697085}}}, 'icon': 'https://maps.gstatic.com/mapfiles/place_api/icons/civic_building-71.png', 'id': 'b89b1de6379a4042776ce057f242b17f3c1fe074', 'name': 'UPT Puskesmas Plered', 'opening_hours': {'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 3:00 PM', 'Tuesday: 8:00 AM – 3:00 PM', 'Wednesday: 8:00 AM – 3:00 PM', 'Thursday: 8:00 AM – 3:00 PM', 'Friday: 8:00 AM – 3:00 PM', 'Saturday: 8:00 AM – 3:00 PM', 'Sunday: Closed']}, 'photos': [{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111162608081428549328"">faqie f</a>'], 'photo_reference': 'CmRaAAAAOvt5zLePmDS26LlvJMqjSKPxxv3LA5Kw3NW_h0Id6ewx2-34JE4dwZtMceHevgwGOt06UDgShq4eE91oaVPiKHBfhgdHy8oEvCTB3OwYK_MVD6N9kIY7oUiPgN5H8X69EhCiHZ14MdMrm329gXnX_Ly_GhSthv38NxqCS20YtQ8O88iIWl_WEg', 'width': 4032}, {'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111299439839320270802"">Aris Riyanto Wijaksono</a>'], 'photo_reference': 'CmRaAAAAc32hNBVT7on5OMVYVPTngz04eO1fF3wuiQAZEkGgbm9A6IzKs-5ZsBpU8N9mEEBXpNozsXAV851jxNrbKPnK99uCuYjyAm49zxIniX5U6g-SBLc_7NHhqb7onTSIYZgcEhA7olJz2F75Alq_vTgGI9cfGhQHxxvxIxzxbSp99uESykwZRFk5vg', 'width': 4160}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111162608081428549328"">faqie f</a>'], 'photo_reference': 'CmRaAAAAVHs-IaHnfbB6BjpbFWEK5d0COnsmRRF3Dl05UWJXc0g2xXk-xRtTlg9LMC87S2tizjpauEFbc28zpEmfalvzzc9A0doty0gXoMLF1b3t_ZLH9cmtR-kJazW2KCKeeD_kEhDe2ZMELhBadesNSQ-DJkbcGhRyx2i3EXfN__GMf1C8OdWeszLDeQ', 'width': 4032}, {'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111299439839320270802"">Aris Riyanto Wijaksono</a>'], 'photo_reference': 'CmRaAAAAP64RLRGxZ3q02lyrUh8LQ8yrDrjwBzSGy_kx9AjejwASEtf8rjHR497j28eJELoR_1EDadbOeC6CRFXoAS6de1QluDMN8s3ZE0HLSOp1vupJ9JeFot6W9RajPrymk0-REhAACt49VCxZgfc_RS6XzaY_GhT8jOMN5b8ERtVVsxtFc0z0IlieGQ', 'width': 1920}, {'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110479458478168778468"">Rondiya Sari</a>'], 'photo_reference': 'CmRaAAAA4xPUSxH9Y9ykRm_rzkZ-HCi3dhUR3NftYXL2BNE4ajCEyo_qW3I6ScdutL7nPO55V16hZbHuBwnH6jcXapP--hl4YKHOHoWPR141SHh8wCaifPuBOm4XhZ2SuR-7IIRxEhCZPrE5rA6IY-oioDKP0y4PGhS2RjEHP51kjuFgfX88FmocJOy5CA', 'width': 1952}, {'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114219183821681160136"">Uhe Hoo</a>'], 'photo_reference': 'CmRaAAAA8qHt37Dn0EyOaY1tDVaiCN5HKbqKQnGBCkqe6ipTVdoM-wtcHp5SY87GtejrGP8CnVQLT9abrLbyNofpUkIx2RT2yhRtGNwdX1csLuaUhh8UktwqnJ6G2ie_qlNVZsZnEhDa9wUkTzzVfQdpwxQiNFQBGhS2RHL0MsCJrGBVMuV0eQ8qZIOXew', 'width': 4160}, {'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111299439839320270802"">Aris Riyanto Wijaksono</a>'], 'photo_reference': 'CmRaAAAAkHL7RNq41mesCjC45s1Rii6F10SXfxLljL5yszi5wnrxAi4dSYiCh6L9IZPf27vjctfKnN-V_y-KiiL7kc51ou7GFdlND9h-uoIqnG8Gze8-ad9s6tj9Qif1i7ppPZ-9EhB1YxsiKra5xV1El_FHMAMWGhQOzAm_EgKqp58RagQxYaFDmb9tcg', 'width': 1920}, {'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106469580841791804335"">Yamin Bengkel</a>'], 'photo_reference': 'CmRaAAAAnduHmRHdeXgP6ZtAAqXMgAB1OtM1kW7sPVVcn7jH4XtVOtuznEEOPKPT23qSm7kAGIXKNtSB9tW0SJXCkHfbIaTHDy_Gc-jt1VvbXpNToFLra1mJcsaykcxJFJ3pu4FVEhCHc2Ok8VSUnh1EUhDAhCjZGhQfkpesb5YhB4JHYe7F70CY4SH94A', 'width': 2448}, {'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110479458478168778468"">Rondiya Sari</a>'], 'photo_reference': 'CmRaAAAA4LHhIVzVam5WsfBMQzvGEIJAEuOqDsugfSe14ufKuGRkhBbDglGCRFnoRcSedcGtxd_Q7i_nhuI7uYLxBaVWm5J1eyKf4hgpAPctqpKo08II8pDZSL942ObnkagwARPhEhCpCP7DjsdBGrDGa_2LUeGgGhQpHn7w5dXU-Mk8FB8Wwv0jFlB2pg', 'width': 1952}, {'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115791526522035692703"">Akun Saya</a>'], 'photo_reference': 'CmRaAAAAB2TjVZmlDhmCS6okkVJwl2ZdjRuc0BdCVuc1CrH2VCwMDk0YhBw_lUr0WA62ChnD5gJ5gbngATbp8s4eXBUJIv4CPhZ-60Qt7Vi1JK9cmHfNimM-3m3idjugJW_HRPdeEhBgoffvx2O4lxmdbbNRsJfKGhQE3SVC_RYcMUVTKc8QdZeHLm-yNQ', 'width': 1920}], 'place_id': 'ChIJQ42MIpThbi4RfbjZLVtKznU', 'plus_code': {'compound_code': '7GW3+49 Tegalsari, Cirebon, West Java, Indonesia', 'global_code': '6P5C7GW3+49'}, 'rating': 3.8, 'reference': 'ChIJQ42MIpThbi4RfbjZLVtKznU', 'reviews': [{'author_name': 'Azizah SAN', 'author_url': 'https://www.google.com/maps/contrib/106475175168430449069/reviews', 'language': 'id', 'profile_photo_url': 'https://lh4.ggpht.com/-klX_Rnel6Lw/AAAAAAAAAAI/AAAAAAAAAAA/SX61hPh9eDM/s128-c0x00000000-cc-rp-mo/photo.jpg', 'rating': 5, 'relative_time_description': 'a month ago', 'text': 'Terima kasih atas pelayanannya selama ini. Saya salah satu pasien BPJS yang ingin memeriksa mata hari ini. Sudah ke optik dan di diagnosa minus serta silindris. Kehilangan satu pasien seperti saya mungkin tidak ada rugi nya ya. Terima kasih.', 'time': 1582950414}, {'author_name': 'Rondiya Sari', 'author_url': 'https://www.google.com/maps/contrib/110479458478168778468/reviews', 'language': 'id', 'profile_photo_url': 'https://lh6.ggpht.com/-QrhqUQXesPA/AAAAAAAAAAI/AAAAAAAAAAA/4H7qA03XNpk/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg', 'rating': 5, 'relative_time_description': '5 months ago', 'text': 'Pelayanannya ok. Kalau penuh nunggu buat anak kecil ada Playground indoor dan outdoor juga. Semoga kualitasnya lebih baik lagi', 'time': 1572399164}, {'author_name': 'Nur Muhamad', 'author_url': 'https://www.google.com/maps/contrib/101958828970601913031/reviews', 'language': 'id', 'profile_photo_url': 'https://lh4.ggpht.com/-swismPbVhNw/AAAAAAAAAAI/AAAAAAAAAAA/TctZGA-OOC0/s128-c0x00000000-cc-rp-mo/photo.jpg', 'rating': 1, 'relative_time_description': '2 months ago', 'text': 'pelayanan mohon agar bisa ditingkatkan lagi, mau pasien umum/BPJS harus diperiksa dengan seksama karna menyangkut nyawa, kalo mengidentifikasi penyakit pasien hanya dari tanya jawab saja, itu bukan periksa tapi WAWANCARA KERJA..!! KELAK KAN ADA PERTANGGUNGJAWABAN DI AKHERAT.', 'time': 1581581261}, {'author_name': 'Rahmat Firmansyah', 'author_url': 'https://www.google.com/maps/contrib/100698604758599056614/reviews', 'language': 'id', 'profile_photo_url': 'https://lh3.ggpht.com/-JCsrYLY0Z_4/AAAAAAAAAAI/AAAAAAAAAAA/nH1xBBySQSI/s128-c0x00000000-cc-rp-mo/photo.jpg', 'rating': 1, 'relative_time_description': '3 months ago', 'text': 'Pelayanannya gk ramah terutama bagi pengguna bpjs', 'time': 1578107871}, {'author_name': 'Uhe Hoo', 'author_url': 'https://www.google.com/maps/contrib/114219183821681160136/reviews', 'language': 'id', 'profile_photo_url': 'https://lh4.ggpht.com/-SL2FYlWCHQk/AAAAAAAAAAI/AAAAAAAAAAA/pe7Awmv_SqE/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg', 'rating': 5, 'relative_time_description': 'a year ago', 'text': 'Bersih om', 'time': 1554184120}], 'scope': 'GOOGLE', 'types': ['health', 'point_of_interest', 'establishment'], 'url': 'https://maps.google.com/?cid=8488804103111686269', 'user_ratings_total': 31, 'utc_offset': 420, 'vicinity': 'Jalan Otto Iskandardinata No.40, Tegalsari'}, 'status': 'OK'}"
